n,min_k_for_aggregated_combinations,log_sum_of_combinations_min_k_aggregated_combinations,sum_of_combinations_min_k_aggregated_combinations,min_k,log_combinations_min_k,combinations_min_k,max_k,log_combinations_max_k,combinations_max_k
6990,12,124.40631857070593,28186005991561321818039321284463943416,12,124.40383615933115,28137548696579810710633319537520901555,13,133.47199432338442,15103370369594916856830715671755450080830
6991,12,124.40879671799001,28234463286542832925445323031406985278,12,124.40631466251635,28185929637167138082538692776444852095,13,133.47467956083105,15131507918291496667541348991292970982385
6992,12,124.41127451059451,28282996935918527768351953286369118462,12,124.40879281091993,28234386822789774996147641818467393388,13,133.47736441387588,15159693847928663805623887684069415834480
6993,12,124.41375194862093,28331607049047280540556264754270843537,12,124.41127060464346,28282920362665649125921853493273525564,13,133.48004888262886,15187928234751453580620035325887883227868
6994,12,124.41622903217075,28380293735428911955190676015268161511,12,124.41374804378842,28331530366153473214938046882262251188,13,133.4827329672001,15216211155114119229745957179381156753432
6995,12,124.41870576134538,28429057104704350695443305148274071835,12,124.41622512845629,28380216942752906363810917648779098820,13,133.48541666769944,15244542685480272702960895226263419004620
6996,12,124.4211821362462,28477897266655795027075692647769044851,12,124.4187018587485,28428980202104715481274510290787310330,13,133.48809998423687,15272922902423025609324706143912198103440
6997,12,124.42365815697457,28526814331206874572876875004750779373,12,124.42117823476644,28477820253990936896560880244042778866,13,133.49078291692217,15301351882625130324805980654202985413770
6998,12,124.42613382363176,28575808408422812249192869765458779881,12,124.42365425661143,28526737208335038133715007149701025838,13,133.4934654658652,15329829702879121261702541534447028192636
6999,12,124.42860913631903,28624879608510586364670732381216533925,12,124.42612992438475,28575731175202079847985020043045295526,13,133.4961476311757,15358356440087456299836256541596729218474
7000,12,124.43108409513756,28674028041819092881356444719387772325,12,124.42860523818769,28624802264798877924426894719707651500,13,133.49882941296335,15386932171262658379684241561639774514000
7001,12,124.43355870018857,28723253818839307838285994719067893151,12,124.43108019812142,28673950587474165738862883092384213500,13,133.50151081133785,15415556973527457257608668456359482165500
7002,12,124.43603295157314,28772557050204449937709106345751572803,12,124.43355480428713,28723176253718756581333033964645817300,13,133.50419182640883,15444230924114931423347531339451866379000
7003,12,124.43850684939234,28821937846690143294085178726857328307,12,124.43602905678593,28772479374165706242179264319040860900,13,133.50687245828584,15472954100368650179928864373416512196300
7004,12,124.44098039374722,28871396319214580345991093134673795715,12,124.43850295571889,28821860059590475760901539944302372675,13,133.5095527070784,15501726579742815886171043637735553057200
7005,12,124.44345358473878,28920932578838684931080646325045218756,12,124.44097650118704,28871318420911094337925824011130862375,13,133.51223257289598,15530548439802406361931945177679855429875
7006,12,124.44592642246793,28970546736766275524235468638959575138,12,124.44344969329138,28920854569188322409423552047752762625,13,133.51491205584801,15559419758223317456269871001690986292250
7007,12,124.44839890703561,29020238904344228639047385230166387652,12,124.44592253213287,28970468615625814885322491665275712325,13,133.5175911560439,15588340612792505778679294553738739054875
7008,12,124.45087103854267,29070009193062642392772278795057062980,12,124.44839501781239,29020160671570284550648945338801056600,13,133.52026987359295,15617311081408131593564617045404014767200
7009,12,124.45334281708992,29119857714555000234895612251313069361,12,124.45086715043081,29069930848511665630341354563335230200,13,133.52294820860448,15646331242079701878115265990742815823800
7010,12,124.45581424277813,29169784580598334839449869939290908523,12,124.45333893008895,29119779258083277517675463773789649000,13,133.52562616118772,15675401172928213543745607345306151054000
7011,12,124.45828531570804,29219789903113392161224276104792168047,12,124.45581035688757,29169706012061988666441302545797861000,13,133.52830373145184,15704520952186296821263282809079940703000
7012,12,124.46075603598032,29269873794164795656007249663786475095,12,124.45828143092741,29219711222368380647012344778733514476,13,133.53098091950602,15733690658198358809929724111625738564000
7013,12,124.46322640369566,29320036365961210665002154548839435715,12,124.46075215230917,29269795001066912366447303804207704188,13,133.53365772545936,15762910369420727190576736456404472078476
7014,12,124.46569641895461,29370277730855508963557005293471167243,12,124.46322252113349,29319957460366084452765122662483981316,13,133.5363341494209,15792180164421794102943183760208679782664
7015,12,124.46816608185775,29420598001344933474348887924458353171,12,124.46569253750094,29370198712618603803533819145698290580,13,133.53901019149964,15821500121882160187395948882871163763980
7016,12,124.47063539250559,29470997290071263145163956703218415763,12,124.46816220151211,29420518870321548298913945620533867320,13,133.54168585180457,15850870320594778791199482702016862054560
7017,12,124.4731043509986,29521475709820977991413967785902964207,12,124.47063151326752,29470918046116531679297524114102233688,13,133.5443611304446,15880290839465100339498396647637395921880
7018,12,124.47557295743721,29572033373525424303530411457703694727,12,124.47310047286763,29521396352789868587683417675245429064,13,133.5470360275286,15909761757511216871177694171751498155568
7019,12,124.47804121192182,29622670394260980019377405240161960391,12,124.47556908041287,29571953903272739776930199609326054888,13,133.54971054316536,15939283153864006739765377589426743584632
7020,12,124.48050911455276,29673386885249220261824610870997865895,12,124.47803733600361,29622590810641357482027682827835174845,13,133.5523846774637,15968855107767279479542307789036069639520
7021,12,124.48297666543034,29724182959857083041621538914160556946,12,124.48050523974022,29673307188117130957528372254848161305,13,133.5550584305323,15998477698577920837024335471863904814365
7022,12,124.4854438646548,29775058731597035125714705573472952588,12,124.48297279172299,29724103149066832180280203990519798671,13,133.55773180247988,16028151005766037967981863844118752975670
7023,12,124.48791071232637,29826014314127238071149207156426106506,12,124.48543999205218,29774978807002761717602035747456931403,13,133.56040479341507,16057875108915104800162144048109272774341
7024,12,124.49037720854521,29877049821251714424696378565395281610,12,124.487906840828,29825934275582914761043453948964273556,13,133.56307740344644,16087650087722107561879746083856729705744
7025,12,124.49284335341147,29928165366920514088349303181826289665,12,124.49037333815062,29876969668611147325870563808851279300,13,133.56574963268255,16117476021997690476640789537805693979300
7026,12,124.49530914702521,29979361065229880850828042554801300031,12,124.49283948412018,29928085100037342616419529700739818700,13,133.5684214812319,16147352991666301623966660101614545258600
7027,12,124.4977745894865,30030637030422419085236555408862781363,12,124.49530527883677,29979280683957577557459734170648425660,13,133.57109294920292,16177281076766338966583079631315285077300
7028,12,124.50023968089532,30081993376887260613013376647077137067,12,124.4977707224004,30030556534614289491708525050073708030,13,133.57376403670403,16207260357450296544140539365485933502960
7029,12,124.50270442135162,30133430219160231734318228244080566105,12,124.50023581491111,30081912766396443043639621287867763110,13,133.5764347438436,16237290913984910833632247890536007210990
7030,12,124.50516881095534,30184947671924020424996835200293369101,12,124.50270055646884,30133349493839697149727349337946761850,13,133.57910507072992,16267372826751307276675887511823874974100
7031,12,124.50763284980634,30236545850008343700266321062639976353,12,124.50516494717351,30184866831626572255268983216284895650,13,133.58177501747124,16297506176245146973825614861161821735950
7032,12,124.51009653800446,30288224868390115145263658908995057057,12,124.50762898712499,30236464894586617677927562674774271540,13,133.58444458417583,16327691043076773546080883844378106631600
7033,12,124.51255987564947,30339984842193612612599755143215842575,12,124.51009267642311,30288143797696579138137665331389752420,13,133.58711377095182,16357927507971360163758811407052880903140
7034,12,124.51502286284112,30391825886690646087061844955041932731,12,124.51255601516766,30339903656080566456516710045712833740,13,133.58978257790733,16388215651769056742896949072384270655560
7035,12,124.51748549967913,30443748117300725717606979864371031723,12,124.51501900345839,30391744585010221418424470336265098300,13,133.59245100515048,16418555555425137309353465782429983489300
7036,12,124.51994778626313,30495751649591230016789489392476965147,12,124.517481641395,30443666699904885805813578201304275575,13,133.59511905278927,16448947300010147530771890252766248587600
7037,12,124.52240972269277,30547836599277574227765400583649654720,12,124.51994392907713,30495670116331769596513900327769136971,13,133.5977867209317,16479390966710052416577703830967552863175
7038,12,124.52487130906759,30600003082223378859016900839530172470,12,124.52240586660443,30547754950006119331093770353948076573,13,133.6004540096857,16509886636826384186174217731295322000146
7039,12,124.52733254548716,30652251214440638386940031325112268368,12,124.52486745407646,30599921316791386647441162590214958161,13,133.6031209191592,16540434391776390305505311501649270076719
7040,12,124.52979343205092,30704581112089890126438900060009578576,12,124.52732869159273,30652169332699396983207994398849360480,13,133.60578744946002,16571034313093181692152752664239485034880
7041,12,124.53225396885837,30756992891480383269669805721169796673,12,124.52978957925276,30704499113890518446260846288561437920,13,133.60845360069598,16601686482425881089135960658638334395360
7042,12,124.53471415600889,30809486669070248093078765153778155427,12,124.532250117156,30756910776673830853281490691898953888,13,133.6111193729748,16632390981539771607582221504926895833280
7043,12,124.53717399360184,30862062561466665332876039615657356967,12,124.53471030540184,30809404437507294936660722364250367264,13,133.61378476640425,16663147892316445438435502995618794787168
